Transaction Hash,Expected Output,Model Output
0xf4142e9f233a1f9fd65930f0635dcc6cec5d82a0b7ee6be7a352ee84cbe45430,Swap,Swap
0x5a7d6b5d15fb5f29792675654cc72e04440b8a9f0fbcceb570c97ee14960bce0,Transfer,Transfer
0x52c0e86f52dd5e1b801e0563aa325eca07bfca916079d5ea5b66340b08f54ad1,Mint,Mint
0x1d88d7e246c2a6a4956ac0c80f5c9ae49ee2c4e51616270eba1a99c1fe96b36c,Approved,Revoked
0xa1bd4369b42db62ae037b4198d58c9e4088fb9ec31d41ea41846c5afc1062f24,Mint,Mint
0x6109627603c16ac9213ea5e64f74dfdb0c26a92798162a8d013fbe33de9c1b17,Deposit,Deposit
0xff640183b935a7f679b8bdad1a6ed86489652df20e36f4c853db72d47746a9ee,Transfer,Transfer
0x156ba5ff0735c8e9fe9022efa9ad72e370e36314e5f282da4eff3f8e141ee4b6,Sale,Sale
0xe6644c04ce1e314a054474529513e523e1ea81c5652940ff6d382db6ab5f050d,Sale,Sale
0xc418f9ece96cc3030323d3303757ce656c934c5a056f5dc3359eab83b795dde6,Transfer,Buy
0x32909069f50ab8cd077c32b726e18c98255b9d79232b18987e0bedc86836de99,Mint,Mint
0xb18452a4d554a692a54ad363ee7bc69a8c86f981b70275d5ad455bb4957c6a0d,Sale,Sale
0x5fc0e1c382ec7cbd2edfd13b9d82ce940a2e2c9f7e375c4d016fc91dd1c2485e,Approved,Revoked
0xeef5f0bb457c2f24e369269d019b4a67e2db41d21046a214bdc1d22b2662d6b0,Sale,Sale
0xe417292201b4ba9d79d8d41bbd9cd1139d2d04d8f9e4edf636388eaa7154d22c,Transfer,Transfer
0xec3031926bdb0cc86071aedfab3b2af71ec969355673591942168d14fd8d1a98,Cancel,Wrap
0xe309473a8c682401871e11f2a336edbac2d6234fe4c496940b3d1ad65a64c029,Sale,Sale
0x7254a98139ad44d6d9e9d549419ad9233902d2a52cf9900da0ae81df66066eaa,Mint,Mint
0xef86b5847a529a0153fbc2cbdab289ec241f8fbb1d529d2300e2be6d50a30ebf,Mint,Mint
0xa5e02bea7c46b99f25908f8e5717045dfaba3a00304c9ebdb4e35ebf50dec2e3,Transfer,Transfer
0x7d001842650dcc508039304b635cf00c60f65e137799972b11264dc569f928ee,Sale,Sale
0x90c0aa64a63d7ccac4eea23a772a6cf6e30441c6b25c9418b591a21759404227,Sale,Swap
0x44ef95beb18185a3b57cea7284c4ff666da80c115e5bf2fe9fc424a8d8cbb141,Swap,Swap
0x3702b6ec4c880c542ab6dfaecc65a66cb38eaa15e2df241b189398f1297a4140,Revoked,Revoked
0x3347a7a1c97937a17af09af782fdfe1885b77efffd75fc58deaa6230087cf6d8,Approved,Revoked
0xbcc8862266c185828c9fd826f29662dc4b1bedf5f6ad75e68d30acef3217cd4b,Wrap,Wrap
0xee0ac6b9ed4cbbad4887ce1395998a835851a2dca65809589b9c79da8fb62ea7,Sale,Sale
0x13c5ad58bc5ef8111008732c8a536cfa286f867c50fc91e64f58d8beda47fe9a,Mint,Mint
0xc3070c566dc2916414bf136e857be8bec00560a72425f54274acbb86d9594639,Mint,Mint
0x70958d1329ce9292669682e33e5b6653e30f01df22f95cf35cfc1ff0bfc65c73,Mint,Mint
0x7b2906846be2ad9c1de723df5d7bbea86f2d8d5be45d869ae7af271230592512,Wrap,Wrap
0xb00eb164243a80c0974686c2e218305fae863c473c2c8c4d31dfd7c22e7eafe6,Mint,Mint
0xb63dffe6eda75530ec5f6d19f5b10b790a5d20d93fc1d7072225d1a1ad65083b,Sale,Sale
0x01b4b757cabba01782d0b0f463d4b3675f6737c6655fcf434c3c233f98e0646f,Transfer,Transfer
0x6e8750c2df03f306e418ce6316a3070550a7d7177c835b615f7b8ce7d02e7bb0,Sale,Sale
0x2c415e861bd94f1503632883b266d1c52644e997418dcb1cc1c83c7631570128,Mint,Mint
0x80ca968899d9a90efb9bed9ffff5768923b0ee3b198d93ab63165d63871cbc9f,Transfer,Transfer
0x0854e217f6e8f74505e0b62306afab9430cf327dce3900b3870371027f3b9304,Approved,Revoked
0x90299a93969fb8f74810f47a1f366574c6768aec775389b90822b4063d4ab866,Sale,Sale
0xaf866906f5dd3422d2d34bbbf233786fa920c929029f716d67e558e1ebb81b98,Approved,Revoked
0x70611cfaa301ef1604bb8b2c45eeb922f8d9df59504c082fa40955410e9239c0,Swap,Swap
0x99b74095e03a6dbd071701dbff3c2c409385960acd30202e2b15101cba9f7b28,Swap,Swap
0x1553bebe6c49d2fc926358c0952ee637c04cf8f6770ed4fbe1461eb8fecfdd18,Transfer,Transfer
0xc3653a253938191e225f8837d5a62e49ff8dec17c36b1def02bfe6781dde9413,Unwrap,Unwrap
0xcc78f74fd3af84e2938045b275438639066fe8fe7e84e34924b39e049ea34e78,Approved,Revoked
0x60cd443bd5585285099af36adae73bf7d5cde43a539f703641a86b0c0f4f49e6,Swap,Swap
0xa66740a2a04f114a6158aa12b80f885ad0425c598ab9d95141e4bae90d691a7f,Transfer,Transfer
0xff9394c99e028e360eddb9ec64c25bcc5d965c1e3d1a22d9bfe5c4dfb80731c5,Transfer,Transfer
0x32b9ec185278299dc92f0e5388e29545cdd8db855d8609aba0b2cd4c4f63a0d3,Mint,Mint
0x2c4fa07530f52c0c62fbc0a96139189bdc98c86e8a1216cd49877f13d214d5a2,Sale,Sale
0xeca9a69c2708844d07ebfb488694b04a85c79c5e69dbc90bdb7c7c84dbbd2095,Sale,Sale
0x12ca911240cdc697832a1eb500602d0af15a779420ffc0dd94f201f5ec0ee0b3,Mint,Mint
0x9840e16c0e3a5dcec5be08176daab22b8abbf3a39b39f31b639af69ec13590b2,Transfer,Transfer
0xe4f1ce0f70ee39dff463760c2ca802bce4d09eeb71696da4e02de3500ffefb0c,Transfer,Transfer
0x699b83915045199d5e6ce0dc642761bf7c4f7a2b4f393e1b8b5998d53b6d8e8f,Swap,Swap
0x784035ebc34793fabc8dfe3d535b5e48a7368be4b2b95ab1529bb055dbd75a19,Approved,Revoked
0x5880e819ead40a5eb98d22585a85613fe12620b29b639c26d268ea4b8d98aee1,Revoked,Revoked
0x36e21ae27402dd98d046675f9b0bdef56bafb66321b675a7df01042db506a005,Deposit,Transfer
0xfac729e829efbf08d20361224f91a40be35436e7e673f3880f3906a17f326ded,Mint,Mint
0x043e3ca68ca3fae2cc350e33f34b5ea9cfc9f5ab899c5edc83fe8d940b59e25f,Cancel,Wrap
0x86d7b8cb3069940294d35824ba12d921b30fe8a59cd7b1f6bafe532be0a0bba4,Approved,Revoked
0x9974109697f00d9957c587461b52ce38f7db909c1d9c1d042c8e75c6534effb6,Swap,Swap
0x479e51fd2257cf857403d48ed01b960b5de69295911a0d7461016308616e5def,Sale,Sale
0x42fe84dbade063a2b10bc5ad9194248dbb8d986834c2c9febb82cbf233218b25,Mint,Mint
0x69493aef68efa8120e048766785a7080b7d7411727ff732a88401227fab8a2e7,Approved,Revoked
0x3e6411c3cebbddf8371cb5268e0b2d8761e0d99f4b18e7d8905769462d44cbf8,Approved,Revoked
0xbc6d5881860719a45c8d4fb30f92073efb0c5db690f7cdd0d83b1b9964826213,Swap,Swap
0xccccc4dbc10e4d5543ed473f3ffccdfc84fd0195f52406e599e872c77e9be7ce,Withdraw,Swap
0xb67f28e6106f8d0c5c3172d2320bec6395e972df756bf8ae4a10a711253e5070,Swap,Swap
0xffde554a8f7b13208befaf16295130db52899df5045fad8218a784f4d007996f,Sale,Sale
0x33aded41f1724ce5c62dd6a7f0477364133260f04ad645f4031c8785b67c4b56,Mint,Mint
0x7970f38a183f551cefff0c3134d960e3ef085b5ffcb78829de3d8be5e52a733b,Unwrap,Unwrap
0x452d399bc9f961a23df70bf12524709745a11b4ecd8c188346a418d2410378e7,Revoked,Revoked
0xee20ea6aaed2ef97fcc63846f6179c75ceea7b69134f44d33bf9a4969a38a37e,Sale,Sale
0x027e41d15b6ede0fc357904ad6d41bb10ac19d0902e1ea4f38827d6cdf41b88e,Revoked,Revoked
0x5ea0df6ad2261dfe67446693e39552f531295a33e2fa8dd038ad479e9350403f,Wrap,Wrap
0x60453795b05fafd585ee117f4c1d054b341fe513093815a7af096e321a74e32d,Sale,Sale
0x62597fa7e926e3a7df386f77bfea700755ae50f1b6c9ea83f290ec9583358126,Deposit,Deposit
0xdd9ed212d302bde205dfe943d5be4a342005bc745554b7b05c0d09f2eccc09e9,Transfer,Transfer
0x581a17fbdcfda62cfe99802e9603725fb5d31b07cd74baabdf84d79664427fab,Sale,Deposit
0x33f332114bf63c019eb2e2ffcf4fd0d0be5a913263582f3e72741bffd3c9a648,Mint,Mint
0x047c51bcb6679654ddc86111530551ca748781d2460b587bbbbf7319f31eef3b,Mint,Mint
0x6ddfd7d054ff9c44f161cd1cdb9256e0fb552b2d479375527dafd092bd1eae3b,Withdraw,Withdraw
0xb91a44853fae99651b8cc9116e29b0bce49be94f8b6f17e1173a805c01f8fb60,Swap,Swap
0xa6d4382ab90d4e50fe72b7c369b5654e8e225fc0ec7f5e01d0e94c64063d5577,Mint,Mint
0xb79b41d053a1e51f19492e33c2ac1409621a7492d94798cd53bf9618067fc092,Sale,Sale
0xc316fb886bb29820cd08356f73a4df28a9ab2faaac673d25fc3ca48257581594,Mint,Mint
0x548887d8e83197dc0bc7c9b1241c3b7270263d704b384840e3a5aee38d6de6f8,Sale,Sale
0xbb8edd39e418bfc3e9922cd6a5eb49aac8dd46ee3b1c07df70573d093747e213,Mint,Mint
0x0d9988a60a9a6579f0dc953b2c13aaf9eca1ebddde76c624bb68ca931df7a8d5,Deposit,Deposit
0x827cf7c242309c5e4f31b239eedb6a9e63070156963015a206acd3fdd0f982a6,Swap,Swap
0xcacc8195c82db2dd593abc9206e2347e80a0d63fe4084cdca3b0bdca475c4060,Transfer,Transfer
0xcffd3b7f2b870440f6aa8dfe0220ae70d07f7699be9492ff5b90681bcf2c2583,Transfer,Transfer
0x769a253b4ef0a32f2e1488b559ed188427604ec5bc573fbb2299fc27b2acfe10,Transfer,Transfer
0x2da878627281f37b6545ee9c55c3349d5d0acdac1adc63553e8a375a10a695ee,Approved,Revoked
0x6c72e7cb693f211e8694272b8b1d79db54d478e340a3ddaf319e50b3abf8b415,Swap,Swap
0xe66811c01eb0e3ef7d0e24d58002590ac85a71534814f3e5603907bb911c797f,Mint,Mint
0x3734eae7af1f63026b90f7e34a89ae9de37303b61c31110156f525bf37b120d8,Wrap,Wrap
0x0372610491414eeee9c4a8f265f91c5bf2b59998a21c1de6e5a1d5313a0c1747,Sale,Sale
0x0b1214af2f023ef56c0e9d7abf5bcf82895f172c5ce8ee80e0463620df4f7b88,Sale,Sale
0xecafc46edfe404281604d81945567a35e57a3dee976e7d4a397319a73279edbb,Sale,Sale
0xab13039d5c3ca17cef136a04407d53ae81632c526c60d9bd42093b39ec6642ee,Sale,Sale
0xaabea30017d9589a9cffa4ec265b5c76d2ed4c28105c7d54623f516b9e221d67,Swap,Swap
0x67f8f3e4fbe475289a923ef4ea1df3139fdc65c9ba0a60f9dd0f54b1a4d18a62,Approved,Revoked
0x1bece47f085e66f05e1347fcf22951c06fbcf9be275dd19d57d0b00b61da8632,Swap,Swap
0xcbf770d2c0214ba4412893c84f90e5f0f008ff3a9c75be36d162287af4ae1d7c,Cancel,Wrap
0xddbde4c819b40b894e782e2bc7d1d80fa2af39c38b7a0e4089da586a1b272a57,Transfer,Transfer
0x85c2599da27d2dec2f2ea09fee7ed7f75a23d676c01e84e357df7c067424e5d0,Transfer,Transfer
0x27c20df639ba52486a3329d10480b8498698e9dc5a574337a17553628a474ee6,Swap,Swap
0xbc0c3480330d034a22d8cc0ef1a617531ccb805ad8299b8c3ae82a281668f521,Wrap,Wrap
0xe504b6649a68193ef833964e47bad311c5e527e29a6ed1355a3fcb028a2f0e99,Deposit,Deposit
0x3cb9d03fc0ad46da920b01a15e89b37d1ac8b46dd0f30e822a033fa38a2da41a,Approved,Revoked
0xbbacda9b25f0ca3fc31c74bc1045786ca58681861e066037b54616cc838c5ca9,Approved,Revoked
0x670269ae92d8cad6338b138b44a0d27426ddee868241100473aaaf7e40791a5c,Wrap,Wrap
0x362b155d7c63ca7fdcbcf704c1d572a368a388619ea70e5498045008574995f7,Wrap,Wrap
0x1ea571eb9c1936e09c5a6d5877e4ff657f14ab0eb171b5cceab86c6588f72a19,Sale,Sale
0xb00c64138b93b1c3f32ff656f82d651ce69b3713300669988802d70a4bf0b699,Withdraw,Fill
0x87eb288bca0b9b2a3548bb3eb45a2d97c76ddd585f523e3947aa80ea404a17b0,Sale,Sale
0x21c1edf6d30b8b34975d3ab20a2c6c2014789bb37624449a6c163a16ce0be9d6,Deposit,Deposit
0x7398adc3ac819796552f5bca2d3d4cf24c52f1a840959389eac85c9ad8a0be81,Revoked,Revoked
0x4ff5c19111e3fc6d489fe6b7a90ae6fcf671c22694cba7f3576be4b94cdb738e,Approved,Revoked
0x5f0dbc352a5cf3f31e740b4d397ea13891ff865b94a7060777154895cb11a60c,Transfer,Transfer
0xccdc0475c0792840bdac2c3fd1df0780c857043748d8a8d137447a48f67d1943,Transfer,Transfer
0x95ee6ed132dbd980c4e32bec41f8caac246e8dd2837af84b09563073f4f370e4,Sale,Sale
0xbab79917adbc9824ca948ac887b65b3301282f6652bf7618f08f90615f66956e,Swap,Swap
0x9bca6842ae9ac9713e5735510de540e2b761158e372b5a9d62cee7932727a2dd,Wrap,Wrap
0x96e661361513358ee45a259c628968a2e08ca23d4a777d7ff7bf571d2259ea5f,Mint,Mint
0xb69e08a458766f9751b8efb39068b6e083008ac8c7d9dcda532a7411d8d3c702,Wrap,Wrap
0x7dd74fb76b28fa23b274e7c278428e1319a77b19e398352a04142202dc36a982,Deposit,Deposit
0x4f6fcd261786c7f839d00b205f86f364d6aa10f26446eb64541f694dfbda02e4,Mint,Mint
0x2ee7cd89ce8bd2c93be9d58d3ad65367ae1d36e624b78f7ed096d0b2f167336b,Mint,Mint
0x072c6310859dae797d26f9bad777d5b9ce0d18f74681389575c242dd0b481635,Mint,Mint
0xe5b769f4496657602cb5b8c8948f9d2d6aa34d4f1d6ac8879b5573bc59b6a857,Mint,Mint
0xfff2fad53e53ab770cc69b3d831542cd895220acae4b997a622bcc31cf376046,Sale,Swap
0x70efbc771c5a12550aade630a3004f517ff3a065d7f02a89822ed2d1d6e0b1c2,Withdraw,Withdraw
0x69770576589cddb8967324d617885c47cb09add304555cd9e4959acd55c4618e,Deposit,Deposit
0x3f42f33c6c71a3954a817fcc1886fc0970aaa702ecd6e586a4c3e7b67ee9b9d5,Sale,Sale
0x48d4b6288aa8787a4fb7bd3dddbd4a8065bc8f1c78fc5ec0d216ffec2c4d58e9,Swap,Swap
0x00bd9f51d04038125866cbe74b751e757f9681d67c83aab580df915aacb74598,Deposit,Deposit
0xa401c79e956ab425066d5284f54e9b666064c328a455a0becdaccc0962003134,Swap,Swap
0x5568c6ee0800fb2e622a4b4226b893407366115cbabda0c7c1447e9cb62df61f,Approved,Revoked
0x05b771ce3ce50048e118fc114dddbd2f68008a6f1ef566cea30f35e9d834659e,Wrap,Wrap
0xa8157f3d5fa21e55ff5aa8ae3bcfff62e617b15f17ba0b86c2c8c041630ba63d,Unwrap,Unwrap
0x673d25e3deafc86e2ae52f1eebc93ff8081b1aefdb17ccfdc0fbe829d055541e,Approved,Revoked
0x2cd4f249125a99180f82d25861c2f03e899e51e1ed25aa1374268f4cec27b42a,Deposit,Deposit
0x2ed75c495267f1f8c50c40ae1701b167e8d4b3a4755894220e3a7eed4cd53035,Unwrap,Unwrap
0xc8324662c1755e20958f0d88638b0bf9d477a0aad2897fe5016c4b5104243307,Sale,Sale
0x455ed7075a7862b11a095f9e6e9edbe055f1b9499d79cf61642a0cc9df871d58,Cancel,Wrap
0x2654be3a6f327942bb14de337ff30d74adf2ce6d22c12770768ef4857a4b0b39,Transfer,Transfer
0x59098c81a975abf7cc82df80f4998baf28ca1487d344291d4468a7a8986adcb4,Mint,Mint
0xf501c55a0e07812ffb5bc602ece2868cc2ca3bdd72e60c8299c9991059790248,Unwrap,Unwrap
0x614e206ada924f33d151558fa8833e370976f5907b7dceacd6fe3910f4d168ab,Wrap,Wrap
0x2ab3e1489e6bcbd992c2968c927fc45bfee7e3263f11ca33ffc8d28690e5fe55,Approved,Revoked
0x2f7637fa5eeec1591bbb6eaa3251d6fcbff875264f331d4d8119939ee73efbb6,Swap,Swap
0x795f74438796d79ec9bd98c1b62394d26e4e97693aeb3f520724ecfdb57db8cd,Mint,Mint
0x3b8ca907c6e4ad8bd4f5d5d40d48e710f4827b368515383a8b0fe11c6b5ad3d6,Sale,Sale
0xb979ff2c51a3ab3e73870bcc1ec5f6c1058ad7b01e4fc7183b15960e48f248bc,Approved,Revoked
0xf3a5e54041fa4da5c8b932fb9003c5937eba7538249afc7107564d939edaafee,Deposit,Deposit
0xdbf7888cd72808c54a0d0b751de5227d79578dcae010f30e20044cf2a99cc999,Sale,Sale
0xd684fc6e53a05f623526d0196f776c2525ed824b45f24e248415d335164f798a,Unwrap,Unwrap
0x475576010a6de71778ec3a579fc6787f5d559f1e3ee84850c319c6cbafac50bc,Approved,Revoked
0xa41d478c254311c6556b5bfc3643aa55e617c8302ee607a2fd4a6523413cf71a,Transfer,Transfer
0xfa07a1fe0ff95458f49feafad359369bb752ca76f1467c61b610a4367c8826a8,Swap,Swap
0x7c685a14e0424e27b43593f3329275ca1bec70fbaca056fa0cd541c3909f59a3,Mint,Mint
0x6b6dbfe1cc639771745a0e0a02acf28c2fde3bb542e09ef0198be3df086e96d9,Approved,Revoked
0x4fc0251630f50fac925ec9633db47af3606fd7170536e562bdda1e080152c073,Swap,Swap
0x5d504ae0cef1b28beb56e2acfeccfa38be1f4b7fa7fc8d9780aae987a7dbbd71,Unwrap,Unwrap
0xfb081b5f32603201f15a009d8bcbf9fc028eb18f1ec779749ccb25137b70e4ee,Approved,Revoked
0x0210ad78dcfd1478cb7da5da2d5a806901ae128eb09fef506d42dd3b29227e54,Deposit,Deposit
0x949081a589adc8e191f433c6c81729be291c02321462ff3173b96a7cca255ac1,Mint,Mint
0x3584655976372218852d93984aa87e30ea8f445e329ff85450e71dd1c8ca2d7d,Mint,Mint
0x7b2f448193c09a4482c5574b5caf96e10a031e08b8c786cb1ff85fbb1ef461a1,Transfer,Transfer
0x6f89676f31cfe0c9c143bac41a96c84fec8d367409835bfaf3a2e385bcf56b82,Transfer,Transfer
0x567331a94c685c35d9f2190f15ae14f14194502d3dea3c90cad194960989ce6b,Swap,Swap
0xeb834c96ab0b7b4a72186aa3ccb6a294d7fab616e8df7a39e2b538de3d711cbb,Mint,Mint
0x5a4fbb6dedfb13497de4011e6ebe4ceea452a6254950a1daf1b61ed4061e8d6a,Sale,Swap
0x7e61ef4769cb9402c5e5f01320e919f634802f92f944eef737bf6e2b59b810a6,Approved,Revoked
0x4a7a4a943b1667825f71c2b2af63d4da1480a2edce93e9dba7bef0367a56f451,Revoked,Revoked
0x43a784ec160da55ebc0c50636997981483e3010c1a1c6c657e411b6056c89f14,Approved,Revoked
0x727140264c20d7897730a0cd7694bbc4e4ba57921410c6969ada5d625f1c82f4,Swap,Swap
0x7049cc8179fa3ef361ca0b55ec8c987b8027c356bafa468cf7b8fb2ea37997e8,Approved,Revoked
0xc76424be9ade7b7c9769652a05ab8a2e304e39c8403f75f88516685bf56f9cd0,Sale,Sale
0xb65e87812536f8ccd9beb75e8ad4fd6388043ea6d0dd165bbeb0143b0d30d50c,Approved,Revoked
0xb0530c483c87bd1efb1add97cc522328484486c2b0f1ba5aec80dd3e7f2c6110,Transfer,Transfer
0x6d6c96f053f0ebc04f9d42bea14986aafa3a896ca8b6760c699ab25854683a2d,Swap,Swap
0x833e6565fc283928fa67383800e75b6a2189759db8ccd9601df34b4f6c08e9c2,Approved,Revoked
0x8543b7bb7df8192766c3b19cc07204593b2d5b9a7f6bb6be002bf74ae30347b3,Approved,Revoked
0xbc624bc52ef250a654d44e0b0300496a942e051869a407e5013be0b961abcb89,Mint,Mint
0x24016ac8fe8806c389c1ea151204595298c51ac578cff1453f15663dd6c9190d,Mint,Mint
0x19cae22c7e935ff74f27b5b7e8758f9d1bff27a6e37d314d730b3f9931175707,Mint,Mint
0xbcf710078781d2898b4563ddaa698c42fd395f0a731bcf35950f2ffd5724bf4e,Sale,Sale
0x145650c514645e3d4718537e18b6d39060bf524a33960039b63562c05107d66a,Transfer,Transfer
0x14e3ec13a9611b8a10bf56e3af7614c0c7b1d3007e75327eea13aabc8d7ed72a,Withdraw,Withdraw
0x06b4da3e7420623c1cb06e800bb0538744c8a785e7251eef06794e6d79f81535,Mint,Mint
0x36865b9c1777a0e1b82ce81f857dd69e41d169793c8322377bc97111c00c2a3d,Approved,Revoked
0x70e23772039222cc00ea0ea89f76a3260310e2a777fca11c854d118bc86169de,Approved,Revoked
0xf7a39260e97d9387354e24d5462a8ad70c7f13c55498d923c3e55abb7c19a116,Deposit,Deposit
0x508d7ece47d5ad3dbdc3ee41c79c31a47abc00a222cb2379ab38d3c1dd12c023,Cancel,Wrap
0xef0665fd826c2150e7b35e50324a2e37e973fce644958db1b2a8fe75d8d9b79f,Withdraw,Withdraw
0x4adaf5fb1095f593e2d2ae129b287980fc7e3ada8753bc259cd3f4437d8313fd,Withdraw,Withdraw
0x03c61dedae1e1363f06d2fb617e5503b033a30ca16e8037205d6006784950a58,Transfer,Transfer
0x1e0f45b5017352659922bd3f2ae96980c0f0d217ee5d977447285b665cd63817,Sale,Sale
0x351e3cd311bc2d1e6f946a7bafc0a8d90824f3b0a3613e9a2c8ab11b34002fc7,Transfer,Transfer
0xf697e7e6be14eaa19cd167057b26ebf41138a011ada80f328580fbc82c9e67cb,Revoked,Revoked
0xdf053f8d2a0e39b7f824cdcca5c036e49afc3cf787be5b02f9deafc703aa5789,Approved,Revoked
0x61455e4934e52a3e02fce967d7dabfda71a0f2dcd1c67bd954d4e4fcc79a98e8,Transfer,Transfer
0x4e578bd890478f75295b8b5a7ba1f8eb6734966cd9c45968a4b36a9f8027188a,Sale,Sale
0xbe216b9603381a4c855186a71a826d798c47debe78017b17f869d9454626cf3a,Sale,Sale
0x5ea7fb40b1e4d538b67bdabe18a56c0e8591b7d7c862cb21b6dc15e87df36272,Transfer,Transfer
0xbc32c7fdb415607bc6e0e6adb9a925ea22741c718aade3d3b1773bcde10ab9c8,Swap,Swap
0x74548bb6f3d79c4abe37b6afa3ecb31cc879f4e876c751f2c8a8fbceb56d0bb9,Cancel,Wrap
0x5b50b1288b65504b7a8e3910ccbea44f5606378be0b637d4052fd0a83b7dc606,Sale,Sale
0x4f4e9cf6bb28afd54308c876f4136f32531edc3c132a39cb795d94fe1f1401eb,Withdraw,Withdraw
0x895a2933244852592d782c4d04cffda7e78f357c95c4249869d32110af3cff06,Mint,Mint
0x4bbaa1d8f8c16da48abddb85aef2ed49fb918155b543bb6e69723580559bcf0a,Transfer,Transfer
0x2f9154c31e43b5cd1d9503af0d76ee1e47a4838f185e924fa8c109df27d7179a,Sale,Sale
0xf880da08bbf175721a668ecea664fcefeddbb6778d79fdda637b3241197f0a72,Sale,Sale
0x7b70a836bb62e0f03149176d5dc0fa42910a1ef0588dbe3568b1debd4c85afb5,Wrap,Wrap
0xe95a547ace9737e3afbb8450144a6c99ebbd8a1ce3cc01e60e361cb831161f70,Approved,Revoked
0x7d1fa96d65ff0fce9560bb8992e7896136c22957f34d0f89a8f2d4e776e4c897,Transfer,Transfer
0x26c5c537cbfe588ad3908ea289b8080705f7fd1e9f7e6fd8008f54d4ea70f1f2,Mint,Mint
0xcbd856b58915a9c514d5c2659affb6fae6489eb3fee54a4b6cc997e6756f6a1e,Transfer,Transfer
0x226b4d8464f31e136f7adf1924ecb83157712270f9ad1a5e2639d3533fd18b7c,Transfer,Transfer
0x988659ba211d85f9806c932cd4106b1edc1afa120da84164076c53a17c576955,Cancel,Cancel
0xe020d18d64e47afeee8a0b61c145fcf58057acf94a5dea72285b7035eaf824f1,Unwrap,Unwrap
0x138f46ef70abfb610bcc57d56e302e429c229957d640df9878de76d4b254fd57,Revoked,Revoked
0x54c9787416b8c2ebb9579b4bfdb39ba99c1f4e245951412ffa7b38e72a9aa206,Sale,Sale
0xd2d90ae4aa2e3f49c34e8720759c5c0079938920223991e7141d326ce49c4d50,Transfer,Transfer
0x2e537190ffe7bbd01b01304c20f7de51bef513147dea3648b4393d025933f7f5,Approved,Revoked
0xc3f2dd4860af199f87c1d548f807118b12a4eb9245099d7a4dd4227f8a128b89,Approved,Revoked
0x4cfa7465d077bb39ce5c59e5f6c19c140c5b26059cacdbf7761de0755fd6ade8,Approved,Revoked
0xeb78d7fea7b5bbae6f220be25d683d206eb7b393c7038575885e2e2e0dad5e51,Mint,Mint
0x1068e54378051150c22f1401839156e800446c843e48d6c4b6da80287e3aa652,Transfer,Transfer
0xe4747000ed5e8c479bb260430533acae8362859f55cc8895001b5f1b27da36fa,Approved,Revoked
0xdef504aa41ff79f6e3da7d651b0faec7e4a73de9f3dec0fde2ba3ae16befbf1a,Transfer,Transfer
0xc21eb55e0fd5265c571a6c5b5f28aad3d86f7f92ac72699c218228bf7dcf47e1,Deposit,Deposit
0xfa4b4862a81171c3e821fd3be637b4699316266978853f24d6348cbed8d61195,Approved,Revoked
0x27862ba797fc2d9d0700c342b46a88d7775d1bb949543dcbe6da41a272764835,Approved,Revoked
0x2bd624e57f6539db815afa2f55cdbe33880f8db72ea92c7c7d5505daf5946560,Mint,Mint
0xb3ae2b6c814e4f089377952ac908ea8ef52ec93dd0b116623c4e73e553bb2a7c,Swap,Swap
0x9626ec52e1cef80c8ce28757fea5fe5f2e4ac6a1c8a924a78dd36f9fc7c66882,Mint,Mint
0x8b73426fa616517183ba80a03c71fa2b91522a303b5aaf5e2dc7d0958437d2fa,Mint,Mint
0x0642428ee6fb15fd1e71084ef67da26e4ba963b57d4ded9ac001efbd68516076,Swap,Swap
0x7dd1add44cb792890f1605aec5e5da01b7f132b55a2223ab240ec04ad39c1ca7,Transfer,Transfer
0x96dd07749b4f316a03fc508abd1d1ef3c59e8158f8305cb2604b619db5244c99,Transfer,Transfer
0xcd5ae08fea6be58275f7eea7a9dadc521209495fd92ec92b92916429fdcabd03,Revoked,Revoked
0x220962e2b24529bfbbe8e76243fba7d96260516398b49fb6840ed12db46e36fa,Approved,Revoked
0xc78b53741dac586968f0c85e797a4cfac47a9ce174fdb5ad761f47bd56c9c295,Swap,Swap
0xb99c62ae06fe6d6616d56169ddb15199c7129467984e637557106b36010196a4,Transfer,Transfer
0x8ac9510ccf069dfd377ca51446ab241aa9ad6ad11bf0be1bae1c017966e2de4b,Swap,Swap
0x4f1705258dbdbb96c9eff0bb43ec7a707d88d4f61550f4d4a0b0443a3ed79f62,Wrap,Wrap
0x073e86ef6f2678be97bf0122a410164c33e63697ca87d929efab053d3910f11f,Swap,Swap
0x685a8e4cc988a1fc99107d6e37682b8a6df09430fa21d2c839f73ebf0fad0bfd,Withdraw,Transfer
0x6f207fdda41f277edb6be2b25f1c4f3071d2faf5894c951dca6eded720f4b0f9,Transfer,Transfer
0x77e9693f3c0d72c9ae907d58895510c05c9e6277ab3e77f7bffb6e8ff6c09d29,Wrap,Wrap
0x92475d8f65728a382480425af79a95a1e3be2e3406e2eecd793bcd5fc032eea8,Sale,Sale
0xa7636553e1238e304629e2eccce010f4fe80de10ca75e3bf367e1e2b1f4056ca,Swap,Swap
0x2ed88159d9f67544af94755989127cc622d485d7a6f96403bb888ace51c8cfd2,Unwrap,Unwrap
0x14a2a99c3ca4456f110da19db4e39e498b1313d1b53082adab92adc78acd4dbc,Transfer,Transfer
0x2378a48917d73e15b0a0d174ae27fccb800c4516fb19c105cb5b7fa2a7ad7d93,Transfer,Transfer
